-16,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0
-16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
-16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
-16,0,0,0,0,0,0,0,0,0,16,0,32,0,0,0
-16,0,0,0,0,0,0,0,0,0,32,0,-16,0,0,0
-16,0,0,0,0,0,0,0,0,0,32,0,16,0,0,0
-16,0,0,0,0,0,0,0,0,0,64,0,-16,0,0,0
-16,0,0,0,0,0,16,0,0,0,-48,0,-16,0,0,0
-16,0,0,0,0,0,16,0,0,0,-16,0,-16,0,0,0
-16,0,0,0,0,0,16,0,0,0,0,0,32,0,0,0
-16,0,0,0,0,0,16,0,0,0,16,0,16,0,0,0
-16,0,0,0,0,0,16,0,0,0,48,0,-16,0,0,0
-8,0,0,0,0,0,-24,0,0,0,-24,0,8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,-40,0,8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,-24,0,-8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,-8,0,8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,8,0,-8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,24,0,8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,40,0,-8,0,0,0
-8,0,0,0,0,0,-8,0,0,0,56,0,8,0,0,0
-8,0,0,0,0,0,8,0,0,0,-56,0,8,0,0,0
-8,0,0,0,0,0,8,0,0,0,-40,0,-8,0,0,0
-8,0,0,0,0,0,8,0,0,0,-24,0,8,0,0,0
-8,0,0,0,0,0,8,0,0,0,-8,0,-8,0,0,0
-8,0,0,0,0,0,8,0,0,0,8,0,8,0,0,0
-8,0,0,0,0,0,8,0,0,0,24,0,-8,0,0,0
-8,0,0,0,0,0,8,0,0,0,40,0,8,0,0,0
0,0,0,-160,0,0,0,0,0,0,160,0,0,0,0,0
0,0,0,-128,0,0,0,0,0,0,128,0,0,0,0,0
0,0,0,-96,0,0,0,0,0,0,96,0,0,0,0,0
0,0,0,-64,0,0,0,0,0,0,64,0,0,0,0,0
0,0,0,-32,0,0,0,0,0,0,32,0,0,0,0,0
0,0,0,0,0,0,-32,0,0,0,-32,0,0,0,0,0
0,0,0,0,0,0,-32,0,0,0,32,0,0,0,0,0
0,0,0,0,0,0,-16,0,0,0,-48,0,0,0,0,0
0,0,0,0,0,0,-16,0,0,0,-16,0,0,0,0,0
0,0,0,0,0,0,-16,0,0,0,16,0,0,0,0,0
